,Scripcode,Start Date,End Date,Entry Buffer,Exit Buffer,TSL1,TSL2
,RECLTD EQ,2014-01-01,2024-12-31,1.0,1.0,2.0,4.0
,,,,,,,,,,,
,,,,,,,,,,,
,System,Entry Date,Exit Date,Trade,Entry,Exit,P&L,Cumm PL,Comments,HH/LL,% ITM
205,RTT,2021-01-19,2021-01-22,Long,146.85,140.98,-5.8700000000000045,-311.46999999999997,TSL,148.4,1.06
206,RTT,2017-08-23,2017-09-04,Long,154.0,162.81,8.810000000000002,-302.65999999999997,SAR,171.25,11.2
207,RTT,2017-09-04,2017-09-13,Short,162.81,166.25,-3.4399999999999977,-306.09999999999997,SAR,161.0,1.11
208,RTT,2021-01-22,2021-02-02,Short,139.49,139.49,0.0,-306.09999999999997,BEP,131.25,5.91
209,RTT,2017-09-13,2017-09-18,Long,166.25,166.25,0.0,-306.09999999999997,BEP,175.2,5.38
210,RTT,2017-09-21,2017-09-26,Short,165.23,171.2,-5.969999999999999,-312.06999999999994,SAR,160.0,3.17
211,RTT,2021-02-02,2021-02-02,Long,139.58,139.1,-0.4800000000000182,-312.54999999999995,SAR,171.3,22.73
212,RTT,2017-09-26,2017-09-26,Long,170.39,166.98,-3.4099999999999966,-315.9599999999999,TSL,0.0,-100.0
213,RTT,2017-09-26,2017-10-04,Short,162.16,154.43,7.72999999999999,-308.2299999999999,SAR,142.25,12.28
214,RTT,2021-02-03,2021-02-04,Short,144.45,150.23,-5.780000000000001,-314.0099999999999,TSL,146.6,-1.49
215,RTT,2017-10-04,2017-10-09,Long,154.43,152.46,-1.9699999999999989,-315.9799999999999,SAR,157.0,1.66
216,RTT,2017-10-09,2017-10-13,Short,152.46,154.28,-1.8199999999999932,-317.7999999999999,SAR,149.65,1.84
217,RTT,2017-10-13,2017-10-18,Long,154.28,154.28,0.0,-317.7999999999999,BEP,160.8,4.23
218,RTT,2021-02-05,2021-02-05,Long,154.28,151.19,-3.0900000000000034,-320.8899999999999,TSL,0.0,-100.0
